best_bid_amount,best_ask_amount,estimated_delivery_price,bid_iv,ask_iv,underlying_index,underlying_price,mark_iv,best_bid_price,best_ask_price,interest_rate,open_interest,max_price,min_price,last_price,settlement_price,instrument_name,mark_price,index_price,state,timestamp,date_time,expiry,strike_price,option_type,bs_rho,bs_theta,bs_vega,bs_gamma,bs_delta,volume,volume_usd,days_to_expiry,yrs_to_expiry,futures_price,log_strike,atm_iv,ITM
34.0,22.2,51688.87,54.41,54.82,BTC-29MAR24,52431.4,0.5456,0.048,0.0485,0.0,2138.7,0.093,0.023,0.047,0.04843556,BTC-29MAR24-55000-C,0.0482,51688.87,open,1708585743766,2024-02-22T07:09:03.766Z,2024-03-29 23:59:59,55000,C,19.4209,-48.82947,64.50685,4e-05,0.42336,263.8,595793.23,36,0.09856262833675565,51687.918490566044,0.06210911592866943,0.5365,False
15.1,18.7,51688.87,53.6,56.04,BTC-29MAR24,52431.4,0.5456,0.096,0.099,0.0,181.8,0.151,0.062,0.0955,0.09831274,BTC-29MAR24-55000-P,0.0972,51688.87,open,1708585743766,2024-02-22T07:09:03.766Z,2024-03-29 23:59:59,55000,P,-34.87904,-48.82947,64.50685,4e-05,-0.57664,1.0,4943.34,36,0.09856262833675565,51687.918490566044,0.06210911592866943,0.5365,True
13.8,41.6,51688.87,54.37,55.2,BTC-29MAR24,52431.4,0.547,0.0415,0.0425,0.0,794.4,0.086,0.0185,0.041,0.04241575,BTC-29MAR24-56000-C,0.0419,51688.87,open,1708585744125,2024-02-22T07:09:04.125Z,2024-03-29 23:59:59,56000,C,17.66509,-47.72608,62.88415,4e-05,0.38316,163.4,335759.42,36,0.09856262833675565,51687.918490566044,0.08012762143134766,0.5365,False
24.3,22.7,51688.87,54.57,55.43,BTC-29MAR24,52431.4,0.5503,0.036,0.037,0.0,510.9,0.0795,0.015,0.036,0.03705169,BTC-29MAR24-57000-C,0.0365,51688.87,open,1708585744125,2024-02-22T07:09:04.125Z,2024-03-29 23:59:59,57000,C,16.00765,-46.38252,60.74885,4e-05,0.34577,154.2,266670.31,36,0.09856262833675565,51687.918490566044,0.09782719853074869,0.5365,False
8.8,95.9,51688.87,55.09,55.99,BTC-29MAR24,52431.4,0.5533,0.0315,0.0325,0.0,591.3,0.0735,0.012,0.031,0.03239994,BTC-29MAR24-58000-C,0.0318,51688.87,open,1708585743766,2024-02-22T07:09:03.766Z,2024-03-29 23:59:59,58000,C,14.44256,-44.66844,58.18343,4e-05,0.31077,282.5,420150.59,36,0.09856262833675565,51687.918490566044,0.11521894124261779,0.5365,False
35.2,26.6,51688.87,55.1,56.04,BTC-29MAR24,52431.4,0.5567,0.027,0.028,0.0,398.5,0.068,0.0095,0.0245,0.02834924,BTC-29MAR24-59000-C,0.0276,51688.87,open,1708585744122,2024-02-22T07:09:04.122Z,2024-03-29 23:59:59,59000,C,12.98774,-42.72808,55.31308,4e-05,0.27851,96.8,118671.66,36,0.09856262833675565,51687.918490566044,0.132313374601918,0.5365,False
22.6,63.3,51692.01,55.55,56.55,BTC-29MAR24,52431.54,0.5605,0.0235,0.0245,0.0,5464.0,0.063,0.0075,0.024,0.02472803,BTC-29MAR24-60000-C,0.024,51692.01,open,1708585744773,2024-02-22T07:09:04.773Z,2024-03-29 23:59:59,60000,C,11.64836,-40.63,52.24333,3e-05,0.24902,724.8,819165.44,36,0.09856262833675565,51687.918490566044,0.14912049291829915,0.5365,False
59.5,60.3,51692.01,57.5,58.93,BTC-29MAR24,52431.54,0.5821000000000001,0.0115,0.0125,0.0,4747.0,0.0435,0.0001,0.012,0.01292002,BTC-29MAR24-65000-C,0.012,51692.01,open,1708585744773,2024-02-22T07:09:04.773Z,2024-03-29 23:59:59,65000,C,6.59031,-29.515,36.54462,2e-05,0.13931,243.8,125200.99,36,0.09856262833675565,51687.918490566044,0.22916320059183556,0.5365,False
63.6,13.0,51692.01,60.22,61.31,BTC-29MAR24,52431.54,0.6108,0.006,0.0065,0.0,2153.5,0.0315,0.0001,0.0065,0.00719187,BTC-29MAR24-70000-C,0.0064,51692.01,open,1708585744773,2024-02-22T07:09:04.773Z,2024-03-29 23:59:59,70000,C,3.77383,-20.61869,24.32885,1e-05,0.0793,227.4,65005.91,36,0.09856262833675565,51687.918490566044,0.3032711727455574,0.5365,False
49.5,0.1,51692.01,63.35,64.34,BTC-29MAR24,52431.54,0.6404000000000001,0.0034,0.0037,0.0,3985.0,0.024,0.0001,0.0034,0.00426932,BTC-29MAR24-75000-C,0.0036,51692.01,open,1708585744773,2024-02-22T07:09:04.773Z,2024-03-29 23:59:59,75000,C,2.227,-14.27771,16.0683,1e-05,0.04663,72.8,12575.75,36,0.09856262833675565,51687.918490566044,0.372264044232509,0.5365,False
13.0,0.1,51692.01,66.22,67.68,BTC-29MAR24,52431.54,0.6725,0.002,0.0023,0.0,1034.2,0.019,0.0001,0.0019,0.00270979,BTC-29MAR24-80000-C,0.0022,51692.01,open,1708585744773,2024-02-22T07:09:04.773Z,2024-03-29 23:59:59,80000,C,1.39309,-10.20511,10.93642,1e-05,0.02912,39.9,3608.64,36,0.09856262833675565,51687.918490566044,0.4368025653700801,0.5365,False
15.0,12.1,51692.01,69.46,72.13,BTC-29MAR24,52431.54,0.7071999999999999,0.0013,0.0017,0.0,624.9,0.016,0.0001,0.0015,0.0018846,BTC-29MAR24-85000-C,0.0015,51692.01,open,1708585744773,2024-02-22T07:09:04.773Z,2024-03-29 23:59:59,85000,C,0.93519,-7.6759,7.82267,0.0,0.01955,20.3,1455.98,36,0.09856262833675565,51687.918490566044,0.49742718718651496,0.5365,False
18.0,2.3,51692.01,72.71,75.43,BTC-29MAR24,52431.54,0.7432,0.0009,0.0012,0.0,454.7,0.016,0.0001,0.0013,0.00140185,BTC-29MAR24-90000-C,0.0011,51692.01,open,1708585744773,2024-02-22T07:09:04.773Z,2024-03-29 23:59:59,90000,C,0.66993,-6.06726,5.8836,0.0,0.01401,5.8,313.36,36,0.09856262833675565,51687.918490566044,0.5545856010264636,0.5365,False
38.1,0.5,51693.3,79.05,83.33,BTC-29MAR24,52434.79,0.8158,0.0005,0.0008,0.0,1242.2,0.0155,0.0001,0.0006,0.00089042,BTC-29MAR24-100000-C,0.0007,51693.3,open,1708585745780,2024-02-22T07:09:05.780Z,2024-03-29 23:59:59,100000,C,0.40101,-4.27167,3.77392,0.0,0.00841,10.1,415.99,36,0.09856262833675565,51687.918490566044,0.6599461166842899,0.5365,False
25.3,14.8,51693.3,95.68,97.86,BTC-29MAR24,52434.79,0.9672,0.0004,0.0005,0.0,602.4,0.015,0.0001,0.0004,0.00044382,BTC-29MAR24-120000-C,0.0004,51693.3,open,1708585745780,2024-02-22T07:09:05.780Z,2024-03-29 23:59:59,120000,C,0.2383,-3.22469,2.40298,0.0,0.00505,53.0,1088.1,36,0.09856262833675565,51687.918490566044,0.8422676734782445,0.5365,False
48.5,4.2,51693.3,88.55,95.75,SYN.BTC-26APR24,53021.7923,0.9244,0.0003,0.0006,0.0,167.4,0.015,0.0001,0.0007,0.00043473,BTC-26APR24-20000-P,0.0004,51693.3,open,1708585745780,2024-02-22T07:09:05.780Z,2024-04-26 23:59:59,20000,P,-0.3527,-1.61886,2.24279,0.0,-0.00335,5.0,131.13,64,0.17522245037645448,51697.958,-0.9496860100817154,0.5757,False
4.7,5.6,51696.05,79.09,83.18,SYN.BTC-26APR24,53025.0546,0.8137000000000001,0.0009,0.0013,0.0,168.0,0.016,0.0001,0.0015,0.00098958,BTC-26APR24-25000-P,0.0011,51696.05,open,1708585746788,2024-02-22T07:09:06.788Z,2024-04-26 23:59:59,25000,P,-0.91595,-3.34125,5.25921,0.0,-0.00874,17.8,1236.5,64,0.17522245037645448,51697.958,-0.7265424587675057,0.5757,False
7.6,10.2,51696.05,70.2,72.66,SYN.BTC-26APR24,53025.0546,0.7153,0.0022,0.0027,0.0,157.2,0.017,0.0001,0.0025,0.00225658,BTC-26APR24-30000-P,0.0025,51696.05,open,1708585746787,2024-02-22T07:09:06.787Z,2024-04-26 23:59:59,30000,P,-2.1023,-6.04056,10.81584,0.0,-0.02014,1.5,190.61,64,0.17522245037645448,51697.958,-0.5442209019735511,0.5757,False
12.6,23.7,51696.05,67.03,69.27,SYN.BTC-26APR24,53025.0546,0.6819,0.0031,0.0037,0.0,246.1,0.02,0.0001,0.0032,0.0032644,BTC-26APR24-32000-P,0.0034,51696.05,open,1708585746787,2024-02-22T07:09:06.787Z,2024-04-26 23:59:59,32000,P,-2.921,-7.59678,14.26853,0.0,-0.028,8.0,1517.77,64,0.17522245037645448,51697.958,-0.47968238083597986,0.5757,False
11.6,29.0,51696.05,64.53,65.95,SYN.BTC-26APR24,53025.0546,0.6545000000000001,0.0045,0.005,0.0,1731.4,0.0245,0.0001,0.0055,0.00469544,BTC-26APR24-34000-P,0.0048,51696.05,open,1708585746787,2024-02-22T07:09:06.787Z,2024-04-26 23:59:59,34000,P,-4.10908,-9.65128,18.88666,1e-05,-0.03935,10.3,2642.54,64,0.17522245037645448,51697.958,-0.419057759019545,0.5757,False
4.3,38.6,51696.05,63.61,64.83,SYN.BTC-26APR24,53025.0546,0.6388,0.0055,0.006,0.0,27.8,0.0265,0.0001,0.0065,0.00562943,BTC-26APR24-35000-P,0.0056,51696.05,open,1708585746787,2024-02-22T07:09:06.787Z,2024-04-26 23:59:59,35000,P,-4.78829,-10.6623,21.37631,1e-05,-0.04586,1.4,460.72,64,0.17522245037645448,51697.958,-0.3900702221462928,0.5757,False
16.6,81.3,51696.05,62.31,64.44,SYN.BTC-26APR24,53025.0546,0.6328,0.0065,0.0075,0.0,205.0,0.03,0.0001,0.008,0.0067742,BTC-26APR24-36000-P,0.0069,51696.05,open,1708585746787,2024-02-22T07:09:06.787Z,2024-04-26 23:59:59,36000,P,-5.80981,-12.29563,24.88664,1e-05,-0.05551,4.9,1880.41,64,0.17522245037645448,51697.958,-0.3618993451795965,0.5757,False
5.0,38.5,51696.42,61.7,62.64,SYN.BTC-26APR24,53026.4623,0.6198,0.008,0.0085,0.0,305.2,0.033,0.0001,0.009,0.0080566,BTC-26APR24-37000-P,0.0081,51696.42,open,1708585747794,2024-02-22T07:09:07.794Z,2024-04-26 23:59:59,37000,P,-6.78279,-13.59044,28.08126,1e-05,-0.06476,5.0,2302.85,64,0.17522245037645448,51697.958,-0.33450037099148194,0.5757,False
5.0,20.4,51696.42,60.65,61.49,SYN.BTC-26APR24,53026.4623,0.6104999999999999,0.0095,0.01,0.0,218.9,0.0365,0.0001,0.01,0.00959534,BTC-26APR24-38000-P,0.0097,51696.42,open,1708585747794,2024-02-22T07:09:07.794Z,2024-04-26 23:59:59,38000,P,-7.99569,-15.17048,31.82723,1e-05,-0.07621,2.5,1301.29,64,0.17522245037645448,51697.958,-0.3078321239093207,0.5757,False
61.6,21.2,51696.42,59.28,60.76,SYN.BTC-26APR24,53026.4623,0.6015,0.011,0.012,0.0,430.4,0.0405,0.0001,0.013,0.01158489,BTC-26APR24-39000-P,0.0116,51696.42,open,1708585747794,2024-02-22T07:09:07.794Z,2024-04-26 23:59:59,39000,P,-9.3792,-16.83208,35.8402,1e-05,-0.08924,4.4,2723.28,64,0.17522245037645448,51697.958,-0.28185663750606005,0.5757,False
10.6,71.3,51696.42,58.99,60.3,SYN.BTC-26APR24,53026.4623,0.5959,0.0135,0.0145,0.0,227.0,0.0455,0.0001,0.0135,0.01404836,BTC-26APR24-40000-P,0.014,51696.42,open,1708585747794,2024-02-22T07:09:07.794Z,2024-04-26 23:59:59,40000,P,-11.05479,-18.77522,40.35128,1e-05,-0.10487,28.0,19317.2,64,0.17522245037645448,51697.958,-0.2565388295217701,0.5757,False
17.1,20.2,51696.42,58.22,59.4,SYN.BTC-26APR24,53026.4623,0.5887,0.016,0.017,0.0,1434.5,0.0505,0.0016,0.0175,0.01660843,BTC-26APR24-41000-P,0.0165,51696.42,open,1708585747794,2024-02-22T07:09:07.794Z,2024-04-26 23:59:59,41000,P,-12.86128,-20.62536,44.87335,2e-05,-0.12171,3.1,2855.65,64,0.17522245037645448,51697.958,-0.23184621693139865,0.5757,False
5.0,9.6,51696.42,58.16,58.69,SYN.BTC-26APR24,53026.4623,0.5832,0.0195,0.02,0.0,201.6,0.056,0.0047,0.0205,0.01984988,BTC-26APR24-42000-P,0.0197,51696.42,open,1708585747794,2024-02-22T07:09:07.794Z,2024-04-26 23:59:59,42000,P,-14.93217,-22.60515,49.64078,2e-05,-0.14086,9.5,10574.45,64,0.17522245037645448,51697.958,-0.20774866535233819,0.5757,False
5.0,4.1,51697.21,57.61,58.1,SYN.BTC-26APR24,53029.26,0.5789,0.023,0.0235,0.0,793.7,0.062,0.008,0.0265,0.02359066,BTC-26APR24-43000-P,0.0233,51697.21,open,1708585748803,2024-02-22T07:09:08.803Z,2024-04-26 23:59:59,43000,P,-17.24776,-24.63791,54.50672,2e-05,-0.16211,1.1,1461.59,64,0.17522245037645448,51697.958,-0.184218167942144,0.5757,False
13.2,11.4,51697.21,57.11,58.0,SYN.BTC-26APR24,53029.26,0.5756,0.027,0.028,0.0,573.6,0.069,0.0105,0.03,0.02775396,BTC-26APR24-44000-P,0.0275,51697.21,open,1708585748801,2024-02-22T07:09:08.801Z,2024-04-26 23:59:59,44000,P,-19.81364,-26.68928,59.38194,2e-05,-0.18547,1.0,1533.79,64,0.17522245037645448,51697.958,-0.16122864971744527,0.5757,False
5.0,30.8,51697.21,57.04,57.86,SYN.BTC-26APR24,53029.26,0.5734,0.032,0.033,0.0,437.5,0.0765,0.013,0.034,0.03264184,BTC-26APR24-45000-P,0.0324,51697.21,open,1708585748801,2024-02-22T07:09:08.801Z,2024-04-26 23:59:59,45000,P,-22.62217,-28.72418,64.15553,2e-05,-0.21079,211.2,360335.07,64,0.17522245037645448,51697.958,-0.13875579386538672,0.5757,False
5.0,10.6,51697.21,56.9,57.67,SYN.BTC-26APR24,53029.26,0.5715,0.0375,0.0385,0.0,262.9,0.084,0.0165,0.0405,0.03821658,BTC-26APR24-46000-P,0.0378,51697.21,open,1708585748801,2024-02-22T07:09:08.801Z,2024-04-26 23:59:59,46000,P,-25.63124,-30.64769,68.68452,2e-05,-0.23768,4.8,10025.62,64,0.17522245037645448,51697.958,-0.11677688714661141,0.5757,False
15.1,10.3,51697.21,56.7,57.43,SYN.BTC-26APR24,53029.26,0.5707,0.0435,0.0445,0.0,354.2,0.093,0.0205,0.048,0.04450364,BTC-26APR24-47000-P,0.044,51697.21,open,1708585748912,2024-02-22T07:09:08.912Z,2024-04-26 23:59:59,47000,P,-28.85868,-32.49467,72.9164,3e-05,-0.26618,45.0,103127.01,64,0.17522245037645448,51697.958,-0.09527068192564786,0.5757,False
5.0,9.7,51697.21,56.78,57.47,SYN.BTC-26APR24,53029.26,0.5707,0.0505,0.0515,0.0,87.0,0.102,0.025,0.0555,0.05145754,BTC-26APR24-48000-P,0.0509,51697.21,open,1708585748801,2024-02-22T07:09:08.801Z,2024-04-26 23:59:59,48000,P,-32.26169,-34.19535,76.73924,3e-05,-0.29585,3.0,8574.29,64,0.17522245037645448,51697.958,-0.07421727272781556,0.5757,False
5.0,4.3,51698.42,56.77,57.43,SYN.BTC-26APR24,53029.6746,0.5705,0.058,0.059,0.0,287.7,0.112,0.0305,0.0595,0.05901882,BTC-26APR24-49000-P,0.0584,51698.42,open,1708585749808,2024-02-22T07:09:09.808Z,2024-04-26 23:59:59,49000,P,-35.79117,-35.66858,80.07166,3e-05,-0.32628,2.1,6741.46,64,0.17522245037645448,51697.958,-0.0535979855250798,0.5757,False
39.2,16.6,51698.42,56.67,57.63,SYN.BTC-26APR24,53029.6746,0.5721,0.066,0.0675,0.0,323.2,0.1225,0.0365,0.065,0.06745936,BTC-26APR24-50000-P,0.0668,51698.42,open,1708585749809,2024-02-22T07:09:09.809Z,2024-04-26 23:59:59,50000,P,-39.47221,-37.02607,82.89192,3e-05,-0.35744,27.1,97879.17,64,0.17522245037645448,51697.958,-0.03339527820756039,0.5757,False
36.2,15.6,51698.42,56.81,57.75,SYN.BTC-26APR24,53029.6746,0.5734,0.075,0.0765,0.0,51.6,0.1335,0.0435,0.083,0.07718926,BTC-26APR24-51000-P,0.0758,51698.42,open,1708585749808,2024-02-22T07:09:09.808Z,2024-04-26 23:59:59,51000,P,-43.22395,-38.12119,85.14389,3e-05,-0.38875,27.7,112039.19,64,0.17522245037645448,51697.958,-0.01359265091138072,0.5757,False
26.3,3.5,51698.42,56.93,57.84,SYN.BTC-26APR24,53029.6746,0.5757,0.104,0.1055,0.0,820.8,0.161,0.0695,0.104,0.10504697,BTC-26APR24-52000-C,0.1051,51698.42,open,1708585749808,2024-02-22T07:09:09.808Z,2024-04-26 23:59:59,52000,C,44.18558,-39.03164,86.8245,3e-05,0.58,68.1,349127.14,64,0.17522245037645448,51697.958,0.005825434945720937,0.5757,False
5.9,12.0,51698.42,57.18,57.79,SYN.BTC-26APR24,53029.6746,0.5757,0.085,0.086,0.0,103.1,0.145,0.0515,0.087,0.08673695,BTC-26APR24-52000-P,0.0856,51698.42,open,1708585749808,2024-02-22T07:09:09.808Z,2024-04-26 23:59:59,52000,P,-47.04296,-39.03164,86.8245,3e-05,-0.42,6.0,27836.35,64,0.17522245037645448,51697.958,0.005825434945720937,0.5757,True
14.9,8.7,51698.42,57.44,58.34,SYN.BTC-26APR24,53029.6746,0.5782,0.096,0.0975,0.0,154.8,0.1525,0.062,0.0915,0.09713565,BTC-26APR24-53000-C,0.0966,51698.42,open,1708585749808,2024-02-22T07:09:09.808Z,2024-04-26 23:59:59,53000,C,42.09601,-39.69942,87.93999,3e-05,0.5491,28.6,134527.96,64,0.17522245037645448,51697.958,0.02487362991641538,0.5757,False
4.0,12.0,51698.42,57.47,58.08,SYN.BTC-26APR24,53029.6746,0.5782,0.0955,0.0965,0.0,36.0,0.157,0.06,0.104,0.09770427,BTC-26APR24-53000-P,0.0961,51698.42,open,1708585749808,2024-02-22T07:09:09.808Z,2024-04-26 23:59:59,53000,P,-50.88693,-39.69942,87.93999,3e-05,-0.4509,2.0,10454.85,64,0.17522245037645448,51697.958,0.02487362991641538,0.5757,True
11.6,3.9,51698.42,57.89,58.49,SYN.BTC-26APR24,53029.6746,0.5820000000000001,0.0885,0.0895,0.0,630.3,0.145,0.055,0.0885,0.0895091,BTC-26APR24-54000-C,0.089,51698.42,open,1708585749808,2024-02-22T07:09:09.808Z,2024-04-26 23:59:59,54000,C,39.99799,-40.22521,88.51206,3e-05,0.51895,46.1,213435.08,64,0.17522245037645448,51697.958,0.04356576292856789,0.5757,False
14.0,27.4,51698.42,57.71,58.91,SYN.BTC-26APR24,53029.6746,0.5820000000000001,0.1065,0.1085,0.0,265.0,0.17,0.0695,0.107,0.10895637,BTC-26APR24-54000-P,0.1073,51698.42,open,1708585749808,2024-02-22T07:09:09.808Z,2024-04-26 23:59:59,54000,P,-54.73934,-40.22521,88.51206,3e-05,-0.48105,2.0,11073.74,64,0.17522245037645448,51697.958,0.04356576292856789,0.5757,True
17.2,4.9,51700.3,58.0,58.89,SYN.BTC-26APR24,53030.5269,0.5854,0.081,0.0825,0.0,2128.4,0.138,0.0485,0.08,0.08245034,BTC-26APR24-55000-C,0.0819,51700.3,open,1708585750815,2024-02-22T07:09:10.815Z,2024-04-26 23:59:59,55000,C,37.92839,-40.49314,88.58328,3e-05,0.48959,46.7,190454.87,64,0.17522245037645448,51697.958,0.06191490159676439,0.5757,False
4.0,11.1,51700.3,58.21,59.41,SYN.BTC-26APR24,53030.5269,0.5854,0.1185,0.1205,0.0,53.1,0.183,0.0795,0.122,0.12077627,BTC-26APR24-55000-P,0.1191,51700.3,open,1708585750815,2024-02-22T07:09:10.815Z,2024-04-26 23:59:59,55000,P,-58.56333,-40.49314,88.58328,3e-05,-0.51041,1.3,8043.81,64,0.17522245037645448,51697.958,0.06191490159676439,0.5757,True
16.3,45.8,51700.3,58.38,59.28,SYN.BTC-26APR24,53030.5269,0.5884,0.0745,0.076,0.0,1025.6,0.1315,0.043,0.069,0.07585843,BTC-26APR24-56000-C,0.0753,51700.3,open,1708585750815,2024-02-22T07:09:10.815Z,2024-04-26 23:59:59,56000,C,35.89019,-40.51537,88.19015,3e-05,0.46102,22.8,83005.06,64,0.17522245037645448,51697.958,0.07993340709944288,0.5757,False
15.1,15.3,51700.3,58.08,60.19,SYN.BTC-26APR24,53030.5269,0.5884,0.13,0.1335,0.0,12.9,0.1965,0.0905,0.1345,0.13306302,BTC-26APR24-56000-P,0.1313,51700.3,open,1708585750815,2024-02-22T07:09:10.815Z,2024-04-26 23:59:59,56000,P,-62.35593,-40.51537,88.19015,3e-05,-0.53898,0.8,5538.55,64,0.17522245037645448,51697.958,0.07993340709944288,0.5757,True
0.5,5.8,51700.3,58.76,59.37,SYN.BTC-26APR24,53030.5269,0.5914,0.0685,0.0695,0.0,147.0,0.125,0.038,0.0675,0.06979068,BTC-26APR24-57000-C,0.0691,51700.3,open,1708585750815,2024-02-22T07:09:10.815Z,2024-04-26 23:59:59,57000,C,33.8978,-40.34896,87.37833,3e-05,0.43347,0.5,1734.43,64,0.17522245037645448,51697.958,0.09763298419884377,0.5757,False
5.0,18.3,51700.3,57.64,60.67,SYN.BTC-26APR24,53030.5269,0.5914,0.1415,0.1465,0.0,12.3,0.2105,0.102,0.1435,0.14587392,BTC-26APR24-57000-P,0.144,51700.3,open,1708585751275,2024-02-22T07:09:11.275Z,2024-04-26 23:59:59,57000,P,-66.10272,-40.34896,87.37833,3e-05,-0.56653,0.0,0.0,64,0.17522245037645448,51697.958,0.09763298419884377,0.5757,True
45.7,6.2,51700.3,58.85,59.77,SYN.BTC-26APR24,53030.5269,0.5946,0.0625,0.064,0.0,273.8,0.119,0.0335,0.06,0.06418024,BTC-26APR24-58000-C,0.0635,51700.3,open,1708585750815,2024-02-22T07:09:10.815Z,2024-04-26 23:59:59,58000,C,31.96346,-40.01763,86.19691,3e-05,0.40704,7.4,22740.05,64,0.17522245037645448,51697.958,0.11502472691071292,0.5757,False
9.0,9.0,51700.3,0.0,101.55,SYN.BTC-26APR24,53030.5269,0.5946,0.089,0.227,0.0,0.0,0.2245,0.114,,0.15914213,BTC-26APR24-58000-P,0.1572,51700.3,open,1708585750815,2024-02-22T07:09:10.815Z,2024-04-26 23:59:59,58000,P,-69.79145,-40.01763,86.19691,3e-05,-0.59296,0.0,0.0,64,0.17522245037645448,51697.958,0.11502472691071292,0.5757,True
46.0,13.9,51700.3,59.44,60.4,SYN.BTC-26APR24,53030.5269,0.6007,0.0525,0.054,0.0,1639.8,0.1075,0.026,0.053,0.0542633,BTC-26APR24-60000-C,0.0535,51700.3,open,1708585750815,2024-02-22T07:09:10.815Z,2024-04-26 23:59:59,60000,C,28.29142,-38.88679,82.90506,3e-05,0.35758,185.4,486818.51,64,0.17522245037645448,51697.958,0.1489262785863942,0.5757,False
47.8,14.6,51700.3,59.97,60.98,SYN.BTC-26APR24,53030.5269,0.6065999999999999,0.044,0.0455,0.0,167.7,0.0975,0.02,0.0425,0.04591312,BTC-26APR24-62000-C,0.045,51700.3,open,1708585750815,2024-02-22T07:09:10.815Z,2024-04-26 23:59:59,62000,C,24.91088,-37.25875,78.6656,3e-05,0.31277,2.1,4589.77,64,0.17522245037645448,51697.958,0.18171610140938518,0.5757,False
28.3,38.0,51700.3,60.6,61.68,SYN.BTC-26APR24,53030.5269,0.6126,0.037,0.0385,0.0,73.8,0.0885,0.0155,0.0375,0.03887613,BTC-26APR24-64000-C,0.0379,51700.3,open,1708585751133,2024-02-22T07:09:11.133Z,2024-04-26 23:59:59,64000,C,21.84954,-35.30564,73.81546,2e-05,0.27275,8.1,15145.99,64,0.17522245037645448,51697.958,0.21346479972396543,0.5757,False
26.4,0.4,51700.3,60.97,61.71,SYN.BTC-26APR24,53030.5269,0.6154,0.034,0.035,0.0,1910.4,0.0845,0.0135,0.0335,0.03574799,BTC-26APR24-65000-C,0.0348,51700.3,open,1708585750815,2024-02-22T07:09:10.815Z,2024-04-26 23:59:59,65000,C,20.43487,-34.2323,71.23949,2e-05,0.25441,314.7,535405.56,64,0.17522245037645448,51697.958,0.22896898625993065,0.5757,False
61.6,29.7,51700.3,61.12,62.29,SYN.BTC-26APR24,53030.5269,0.6181,0.031,0.0325,0.0,38.4,0.0805,0.012,0.031,0.03290604,BTC-26APR24-66000-C,0.0319,51700.3,open,1708585750816,2024-02-22T07:09:10.816Z,2024-04-26 23:59:59,66000,C,19.0945,-33.10845,68.59734,2e-05,0.23712,9.4,14852.71,64,0.17522245037645448,51697.958,0.24423645839071906,0.5757,False
79.3,32.5,51700.3,61.65,62.91,SYN.BTC-26APR24,53030.5269,0.6236999999999999,0.026,0.0275,0.0,20.2,0.073,0.009,0.0265,0.0279134,BTC-26APR24-68000-C,0.0269,51700.3,open,1708585750816,2024-02-22T07:09:10.816Z,2024-04-26 23:59:59,68000,C,16.64786,-30.80634,63.25524,2e-05,0.20579,5.0,6811.17,64,0.17522245037645448,51697.958,0.27408942154040034,0.5757,False
30.5,6.0,51700.3,62.34,63.25,SYN.BTC-26APR24,53030.5269,0.6293,0.022,0.023,0.0,1638.5,0.0665,0.007,0.022,0.02373348,BTC-26APR24-70000-C,0.0226,51700.3,open,1708585750815,2024-02-22T07:09:10.815Z,2024-04-26 23:59:59,70000,C,14.49052,-28.47814,57.9574,2e-05,0.1784,18.9,22320.5,64,0.17522245037645448,51697.958,0.30307695841365256,0.5757,False
6.4,32.7,51700.3,63.84,65.0,SYN.BTC-26APR24,53030.5269,0.6437,0.0145,0.0155,0.0,752.3,0.0535,0.0001,0.0155,0.01603777,BTC-26APR24-75000-C,0.015,51700.3,open,1708585750815,2024-02-22T07:09:10.815Z,2024-04-26 23:59:59,75000,C,10.23002,-22.97125,45.70266,1e-05,0.12491,5.5,4364.1,64,0.17522245037645448,51697.958,0.372069829900604,0.5757,False
55.0,10.9,51699.76,64.98,66.48,SYN.BTC-26APR24,53033.6423,0.6568999999999999,0.0095,0.0105,0.0,124.7,0.043,0.0001,0.0095,0.01110037,BTC-26APR24-80000-C,0.01,51699.76,open,1708585752829,2024-02-22T07:09:12.829Z,2024-04-26 23:59:59,80000,C,7.21093,-18.11458,35.31534,1e-05,0.08747,3.8,1934.46,64,0.17522245037645448,51697.958,0.4366083510381752,0.5757,False
25.4,2.6,51699.76,66.49,67.47,SYN.BTC-26APR24,53033.6423,0.6709,0.0065,0.007,0.0,61.3,0.0355,0.0001,0.0065,0.00794753,BTC-26APR24-85000-C,0.0068,51699.76,open,1708585752829,2024-02-22T07:09:12.829Z,2024-04-26 23:59:59,85000,C,5.13627,-14.22279,27.15019,1e-05,0.06201,15.5,5680.93,64,0.17522245037645448,51697.958,0.49723297285460993,0.5757,False
6.5,15.4,51697.38,77.68,81.81,BTC-28JUN24,54359.1,0.7961,0.0014,0.002,0.0,364.6,0.0165,0.0001,0.002,0.00162115,BTC-28JUN24-20000-P,0.0017,51697.38,open,1708585753836,2024-02-22T07:09:13.836Z,2024-06-28 23:59:59,20000,P,-2.02565,-2.45274,7.82799,0.0,-0.00904,12.5,1190.79,127,0.34770704996577684,51697.33254385965,-0.9496739117329983,0.6082,False
0.1,8.7,51697.38,77.49,79.79,BTC-28JUN24,54359.1,0.779,0.0019,0.0023,0.0,137.3,0.0165,0.0001,0.0023,0.00199154,BTC-28JUN24-21000-P,0.002,51697.38,open,1708585753838,2024-02-22T07:09:13.838Z,2024-06-28 23:59:59,21000,P,-2.40569,-2.79069,9.10128,0.0,-0.01075,5.7,666.02,127,0.34770704996577684,51697.33254385965,-0.9008837475635663,0.6082,False
